label,concept,2025-09-27,2025-06-28,2025-03-29,2024-09-28,2024-06-29,2024-03-30,2023-09-30,2023-07-01,2023-04-01,2022-10-01,2022-07-02,2022-04-02
Repayment of debt,us-gaap_RepaymentsOfLongTermDebt,-2300000000.0,,-1500000000.0,,,,,,,-400000000.0,-1600000000.0,
Proceeds from sales of common stock through employee equity incentive plans,us-gaap_ProceedsFromStockPlans,,,491000000.0,,,626000000.0,,,659000000.0,,,589000000.0
Repurchase of common stock,us-gaap_PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,-0.0
Payment of dividends to stockholders,us-gaap_PaymentsOfDividendsCommonStock,,,-0.0,,,-529000000.0,,,-1512000000.0,,,-1487000000.0
Other financing,us-gaap_ProceedsFromPaymentsForOtherFinancingActivities,,,-618000000.0,,,-220000000.0,,,-225000000.0,,,-666000000.0
Net Cash from Financing Activities,us-gaap_NetCashProvidedByUsedInFinancingActivities,,,-196000000.0,,,3630000000.0,,,7394000000.0,,,-1863000000.0
Net Change in Cash,us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,,,698000000.0,,,-156000000.0,,,-2912000000.0,,,1388000000.0
Proceeds from sales of subsidiary shares,us-gaap_ProceedsFromMinorityShareholders,,,,11000000000.0,11000000000.0,,,,,,,
"Acquisition of property, plant, and equipment1",us-gaap_CapitalExpendituresIncurredButNotYetPaid,,,3932000000.0,,,,,,,,,
Recognition of capital-related government incentives,intc_NoncashCapitalRelatedGovernmentAssistance,,,985000000.0,,,,,,,,,
"Interest, net of capitalized interest",us-gaap_InterestPaidNet,,,635000000.0,,,540000000.0,,,313000000.0,,,177000000.0
Income Tax Expense,us-gaap_IncomeTaxesPaidNet,,,221000000.0,,,315000000.0,,,267000000.0,,,335000000.0
"Acquisition of property, plant, and equipment included in accounts payable and accrued liabilities",us-gaap_CapitalExpendituresIncurredButNotYetPaid,,,,,,5167000000.0,,,,,,2949000000.0
"Acquisition of property, plant and equipment included in accounts payable and accrued liabilities",us-gaap_CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,4711000000.0,,,
Net Income,us-gaap_NetIncomeLoss,,,,,,,,,,1019000000.0,-454000000.0,8113000000.0
