label,concept,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total Non Current Liabilities,us-gaap_LiabilitiesNoncurrent,10061400000.0,10230400000.0,9506000000.0,7792400000.0,6798500000.0,5343300000.0
Current tax liabilities,us-gaap_AccruedIncomeTaxesCurrent,283300000.0,308900000.0,315300000.0,301900000.0,110000000.0,65600000.0
Contract liabilities,us-gaap_ContractWithCustomerLiabilityCurrent,5625400000.0,4825500000.0,5269900000.0,3225700000.0,1639900000.0,1759600000.0
Total Liabilities,us-gaap_Liabilities,30112800000.0,26505100000.0,27489600000.0,20090400000.0,13402000000.0,10037400000.0
Issued and outstanding shares,us-gaap_CommonStockValueOutstanding,35400000.0,36000000.0,36300000.0,36500000.0,37600000.0,38200000.0
Share premium,us-gaap_AdditionalPaidInCapitalCommonStock,4049000000.0,3998100000.0,3940800000.0,3876100000.0,3780100000.0,3772000000.0
Treasury Stock Common Value,us-gaap_TreasuryStockValue,-476000000.0,-3306200000.0,-4641300000.0,-2422800000.0,-863200000.0,-1019600000.0
Long Term Debt,us-gaap_LongTermDebtNoncurrent,3677300000.0,4631500000.0,3514200000.0,4075000000.0,4662800000.0,3108300000.0
Deferred and other income tax liabilities,asml_DeferredIncomeTaxLiabilitiesIncludingUnrecognizedTaxBenefits,299200000.0,372200000.0,267000000.0,240600000.0,238300000.0,
Deferred and other tax liabilities,asml_DeferredIncomeTaxLiabilitiesIncludingUnrecognizedTaxBenefits,,,,,,234400000.0
Right-of-use assets - Operating,us-gaap_OperatingLeaseRightOfUseAsset,,,,159500000.0,180100000.0,205400000.0
Right-of-use assets - Finance,us-gaap_FinanceLeaseRightOfUseAsset,,,,5300000.0,164800000.0,118500000.0
Due to Related Parties,us-gaap_DueToRelatedPartiesCurrentAndNoncurrent,,,,,,127400000.0
"Cash, Cash Equivalents, Restricted Cash and Restricted Cash Equivalents",us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,,3532300000.0
Retained Earnings,us-gaap_RetainedEarningsAccumulatedDeficit,14414300000.0,12379500000.0,9046700000.0,8317300000.0,10731500000.0,9523800000.0
Accumulated Other Comprehensive Income/Loss,us-gaap_AccumulatedOtherComprehensiveIncomeLossNetOfTax,454100000.0,345000000.0,428300000.0,333500000.0,179400000.0,277800000.0
Total Stockholders' Equity,us-gaap_StockholdersEquity,18476800000.0,13452400000.0,8810800000.0,10140600000.0,13865400000.0,12592200000.0
Total Liabilities and Stockholders' Equity,us-gaap_LiabilitiesAndStockholdersEquity,48589600000.0,39957500000.0,36300400000.0,30231000000.0,27267400000.0,22629600000.0
