label,concept,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
"Amounts reclassified from AOCI, net of income tax (expense) of $(36), nil, and $(41)",us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,245000000.0,
"Change in year, net of income tax (expense) benefit of $(462), $(647), and $297",us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,2130000000.0,
"Change in year, net of income tax (expense) benefit of $(4), $24, and $35",us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,302000000.0,
"Change in year, net of income tax benefit of $50, $18, and $67",us-gaap_OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,-182000000.0,
"Change in year, before reclassification from AOCI, net of income tax (expense) benefit of $(647), $338, and $(228)",us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,3057000000.0
"Amounts reclassified from AOCI, net of income tax (expense) benefit of nil, $(41), and $(13)",us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,31000000.0
"Change in year, net of income tax (expense) benefit of $(647), $297, and $(241)",us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,3088000000.0
"Change in year, net of income tax benefit of $24, $35, and $5",us-gaap_OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,37000000.0
"Change in year, net of income tax benefit of $18, $67, and $5",us-gaap_OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-58000000.0
Funding Dividends Declared From Additional Paid In Capital,cb_FundingDividendsDeclaredFromAdditionalPaidInCapital,-1455000000.0,-1401000000.0,-1379000000.0,1392000000.0,1398000000.0,1360000000.0
Dividends declared on Common Shares,us-gaap_DividendsCommonStockCash,1455000000.0,1401000000.0,1379000000.0,1392000000.0,1398000000.0,1360000000.0
"Other Comprehensive Income (Loss), Net of Tax",us-gaap_OtherComprehensiveIncomeLossNetOfTax,-1982000000.0,3361000000.0,-10543000000.0,,,
"Net increase (decrease) due to consolidation, deconsolidation, and other transactions",cb_NetIncreaseDecreaseDueToConsolidationDeconsolidationAndOtherTransactions,-26000000.0,,,,,
Net Income Attributable to Noncontrolling Interest,us-gaap_NetIncomeLossAttributableToNoncontrollingInterest,-368000000.0,13000000.0,,,,
"Other Comprehensive Income (Loss), Net of Tax, Portion Attributable to Noncontrolling Interest",us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,-147000000.0,-15000000.0,,,,
Other increase (decrease) in noncontrolling interest,cb_OtherIncreaseDecreaseInNoncontrollingInterest,-6000000.0,,,,,
